Gene	Chromosome	Strand	Position	Raw DRS read count	pA peak number
AT4G25100	chr4	rev	12884465	313.1	8th_peak
AT4G25100	chr4	rev	12884472	1337.4	5th_peak
AT4G25100	chr4	rev	12884485	3535	2nd_peak
AT4G25100	chr4	rev	12884501	31.8	13th_peak
AT4G25100	chr4	rev	12884525	54	11th_peak
AT4G25110	chr4	rev	12887518	15.8	1st_peak
AT4G25120	chr4	fwd	12898474	10.7	1st_peak
AT4G25130	chr4	rev	12898575	51	5th_peak
AT4G25130	chr4	rev	12898595	416.4	1st_peak
AT4G25130	chr4	rev	12898611	19.2	9th_peak
AT4G25130	chr4	rev	12898617	48.2	6th_peak
AT4G25130	chr4	rev	12898629	140.5	4th_peak
AT4G25130	chr4	rev	12898640	38.1	8th_peak
AT4G25130	chr4	rev	12898650	301	2nd_peak
AT4G25130	chr4	rev	12898667	151.5	3rd_peak
AT4G25130	chr4	rev	12898683	46.4	7th_peak
AT4G25170	chr4	fwd	12911537	34.7	4th_peak
AT4G25170	chr4	fwd	12911553	266.1	1st_peak
AT4G25170	chr4	fwd	12911565	50.3	2nd_peak
AT4G25170	chr4	fwd	12911580	46.6	3rd_peak
AT4G25180	chr4	rev	12911550	38.6	1st_peak
AT4G25200	chr4	fwd	12917986	10	1st_peak
AT4G25210	chr4	fwd	12919709	70	1st_peak
AT4G25210	chr4	fwd	12919726	60.2	2nd_peak
AT4G25220	chr4	fwd	12922883	23.2	1st_peak
AT4G25225	chr4	rev	12922936	14.5	3rd_peak
AT4G25225	chr4	rev	12922947	26.4	1st_peak
AT4G25225	chr4	rev	12922963	18	2nd_peak
AT4G25230	chr4	fwd	12928863	18	2nd_peak
AT4G25230	chr4	fwd	12929083	37.5	1st_peak
AT4G25230	chr4	fwd	12929153	13	3rd_peak
AT4G25230	chr4	fwd	12929157	10.9	4th_peak
AT4G25260	chr4	rev	12935823	34.6	2nd_peak
AT4G25260	chr4	rev	12935837	56.6	1st_peak
AT4G25260	chr4	rev	12935841	18.3	5th_peak
AT4G25260	chr4	rev	12935851	15.2	6th_peak
AT4G25260	chr4	rev	12935865	29.4	3rd_peak
AT4G25260	chr4	rev	12935881	11.1	8th_peak
AT4G25260	chr4	rev	12935890	12.8	7th_peak
AT4G25260	chr4	rev	12935905	21.6	4th_peak
AT4G25280	chr4	rev	12938906	97.9	1st_peak
AT4G25290	chr4	rev	12941285	18.9	2nd_peak
AT4G25290	chr4	rev	12941292	15.1	4th_peak
AT4G25290	chr4	rev	12941315	26.5	1st_peak
AT4G25290	chr4	rev	12941338	17.5	3rd_peak
AT4G25300	chr4	fwd	12946738	27	2nd_peak
AT4G25300	chr4	fwd	12946755	32.1	1st_peak
AT4G25300	chr4	fwd	12946761	21.6	3rd_peak
AT4G25300	chr4	fwd	12946765	11.4	4th_peak
AT4G25315	chr4	rev	12951367	76	1st_peak
AT4G25320	chr4	fwd	12956542	91	1st_peak
AT4G25340	chr4	rev	12959511	39.5	1st_peak
AT4G25340	chr4	rev	12959534	30.2	2nd_peak
AT4G25340	chr4	rev	12959558	10	3rd_peak
AT4G25360	chr4	fwd	12972594	10	4th_peak
AT4G25360	chr4	fwd	12972606	18.8	3rd_peak
AT4G25360	chr4	fwd	12972612	53.8	1st_peak
AT4G25360	chr4	fwd	12972621	18.9	2nd_peak
AT4G25370	chr4	fwd	12974678	12.2	7th_peak
AT4G25370	chr4	fwd	12974694	32	3rd_peak
AT4G25370	chr4	fwd	12974715	23.6	6th_peak
AT4G25370	chr4	fwd	12974730	11.2	9th_peak
AT4G25370	chr4	fwd	12974735	12.1	8th_peak
AT4G25370	chr4	fwd	12974778	253.9	1st_peak
AT4G25370	chr4	fwd	12974794	207	2nd_peak
AT4G25370	chr4	fwd	12974840	31.2	4th_peak
AT4G25370	chr4	fwd	12974871	28.9	5th_peak
AT4G25390	chr4	fwd	12979532	24	1st_peak
AT4G25450	chr4	rev	13009733	15	2nd_peak
AT4G25450	chr4	rev	13009777	52	1st_peak
AT4G25470	chr4	rev	13015292	15.6	1st_peak
AT4G25500	chr4	fwd	13027402	19	3rd_peak
AT4G25500	chr4	fwd	13027412	50	1st_peak
AT4G25500	chr4	fwd	13027480	29	2nd_peak
AT4G25515	chr4	fwd	13031753	13.9	1st_peak
AT4G25515	chr4	fwd	13031801	12.9	2nd_peak
AT4G25520	chr4	rev	13032185	14.5	1st_peak
AT4G25520	chr4	rev	13032277	10.3	2nd_peak
AT4G25550	chr4	fwd	13051100	83	1st_peak
AT4G25550	chr4	fwd	13051159	51.8	3rd_peak
AT4G25550	chr4	fwd	13051170	55.2	2nd_peak
AT4G25570	chr4	rev	13053720	38.8	4th_peak
AT4G25570	chr4	rev	13053732	856.8	1st_peak
AT4G25570	chr4	rev	13053752	16	6th_peak
AT4G25570	chr4	rev	13053780	44	3rd_peak
AT4G25570	chr4	rev	13053790	20.5	5th_peak
AT4G25570	chr4	rev	13053807	55	2nd_peak
AT4G25610	chr4	fwd	13067178	16	1st_peak
AT4G25620	chr4	rev	13067192	16	4th_peak
AT4G25620	chr4	rev	13067203	88	1st_peak
AT4G25620	chr4	rev	13067262	18.5	3rd_peak
AT4G25620	chr4	rev	13067285	81.7	2nd_peak
AT4G25630	chr4	fwd	13076352	47.2	2nd_peak
AT4G25630	chr4	fwd	13076363	28.6	5th_peak
AT4G25630	chr4	fwd	13076373	13.8	6th_peak
AT4G25630	chr4	fwd	13076393	85.2	1st_peak
AT4G25630	chr4	fwd	13076406	41.8	4th_peak
AT4G25630	chr4	fwd	13076422	42	3rd_peak
AT4G25640	chr4	rev	13076721	163.3	1st_peak
AT4G25640	chr4	rev	13076776	33.9	6th_peak
AT4G25640	chr4	rev	13076780	14.1	8th_peak
AT4G25640	chr4	rev	13076788	46.1	5th_peak
AT4G25640	chr4	rev	13076792	66.4	3rd_peak
AT4G25640	chr4	rev	13076800	52.1	4th_peak
AT4G25640	chr4	rev	13076819	139	2nd_peak
AT4G25640	chr4	rev	13076842	15.8	7th_peak
AT4G25650	chr4	rev	13080908	293	1st_peak
AT4G25650	chr4	rev	13080921	109.7	2nd_peak
AT4G25660	chr4	fwd	13085137	16.9	2nd_peak
AT4G25660	chr4	fwd	13085151	36.2	1st_peak
AT4G25670	chr4	rev	13085218	23	1st_peak
AT4G25672	chr4	rev	13085234	83.8	2nd_peak
AT4G25672	chr4	rev	13085256	412.6	1st_peak
AT4G25672	chr4	rev	13085273	36.9	4th_peak
AT4G25672	chr4	rev	13085282	82.7	3rd_peak
AT4G25680	chr4	fwd	13090106	13	4th_peak
AT4G25680	chr4	fwd	13090110	17	3rd_peak
AT4G25680	chr4	fwd	13090141	10	5th_peak
AT4G25680	chr4	fwd	13090160	80.2	1st_peak
AT4G25680	chr4	fwd	13090182	51.7	2nd_peak
AT4G25690	chr4	rev	13090205	199.5	1st_peak
AT4G25692	chr4	rev	13090209	15	5th_peak
AT4G25692	chr4	rev	13090214	54.7	1st_peak
AT4G25692	chr4	rev	13090221	15.3	4th_peak
AT4G25692	chr4	rev	13090226	41.5	2nd_peak
AT4G25692	chr4	rev	13090270	32	3rd_peak
AT4G25700	chr4	rev	13094027	41	1st_peak
AT4G25700	chr4	rev	13094040	12	2nd_peak
AT4G25710	chr4	rev	13098150	94	1st_peak
AT4G25720	chr4	rev	13099811	66.5	2nd_peak
AT4G25720	chr4	rev	13099828	106.8	1st_peak
AT4G25730	chr4	rev	13102680	11.5	3rd_peak
AT4G25730	chr4	rev	13102718	37	1st_peak
AT4G25730	chr4	rev	13102751	26	2nd_peak
AT4G25740	chr4	rev	13107252	18	6th_peak
AT4G25740	chr4	rev	13107288	26.2	5th_peak
AT4G25740	chr4	rev	13107320	497.9	2nd_peak
AT4G25740	chr4	rev	13107339	580.7	1st_peak
AT4G25740	chr4	rev	13107375	226.4	3rd_peak
AT4G25740	chr4	rev	13107385	111.6	4th_peak
AT4G25740	chr4	rev	13107397	14.2	7th_peak
AT4G25760	chr4	fwd	13116837	76.2	1st_peak
AT4G25770	chr4	rev	13117539	24.7	2nd_peak
AT4G25770	chr4	rev	13117600	43	1st_peak
AT4G25780	chr4	fwd	13121948	36	1st_peak
AT4G25800	chr4	fwd	13127942	10	1st_peak
AT4G25810	chr4	fwd	13129793	14	4th_peak
AT4G25810	chr4	fwd	13129860	106.5	1st_peak
AT4G25810	chr4	fwd	13129880	23.4	3rd_peak
AT4G25810	chr4	fwd	13129886	45	2nd_peak
AT4G25820	chr4	fwd	13131770	154.3	2nd_peak
AT4G25820	chr4	fwd	13131787	249.9	1st_peak
AT4G25830	chr4	fwd	13134873	18	4th_peak
AT4G25830	chr4	fwd	13134915	28	3rd_peak
AT4G25830	chr4	fwd	13134988	46.2	1st_peak
AT4G25830	chr4	fwd	13135028	36.6	2nd_peak
AT4G25835	chr4	fwd	13137859	14.3	1st_peak
AT4G25835	chr4	fwd	13137867	11.7	2nd_peak
AT4G25840	chr4	fwd	13140870	16.6	4th_peak
AT4G25840	chr4	fwd	13140951	18.7	3rd_peak
AT4G25840	chr4	fwd	13140959	110.4	1st_peak
AT4G25840	chr4	fwd	13140970	27.1	2nd_peak
AT4G25870	chr4	rev	13149630	46.5	2nd_peak
AT4G25870	chr4	rev	13149649	68	1st_peak
AT4G25880	chr4	fwd	13159293	19.6	5th_peak
AT4G25880	chr4	fwd	13159307	29	3rd_peak
AT4G25880	chr4	fwd	13159336	15.9	6th_peak
AT4G25880	chr4	fwd	13159342	22.4	4th_peak
AT4G25880	chr4	fwd	13159363	56.9	1st_peak
AT4G25880	chr4	fwd	13159377	42	2nd_peak
AT4G25890	chr4	rev	13159491	559.8	1st_peak
AT4G25890	chr4	rev	13159515	14.2	2nd_peak
AT4G25900	chr4	fwd	13163572	18	1st_peak
AT4G25900	chr4	fwd	13163612	10	3rd_peak
AT4G25900	chr4	fwd	13163635	17.8	2nd_peak
AT4G25910	chr4	fwd	13165163	91	1st_peak
AT4G25910	chr4	fwd	13165202	28.9	2nd_peak
AT4G25940	chr4	rev	13169638	28.6	1st_peak
AT4G25960	chr4	fwd	13183516	38.7	3rd_peak
AT4G25960	chr4	fwd	13183527	67.6	1st_peak
AT4G25960	chr4	fwd	13183539	45.5	2nd_peak
AT4G25960	chr4	fwd	13183580	12	4th_peak
AT4G25960	chr4	fwd	13183638	10.7	5th_peak
AT4G25970	chr4	fwd	13189302	18.9	4th_peak
AT4G25970	chr4	fwd	13189324	36.4	2nd_peak
AT4G25970	chr4	fwd	13189337	108.5	1st_peak
AT4G25970	chr4	fwd	13189435	29	3rd_peak
AT4G26000	chr4	fwd	13199804	13	1st_peak
AT4G26010	chr4	fwd	13201866	18.9	3rd_peak
AT4G26010	chr4	fwd	13201893	60.6	2nd_peak
AT4G26010	chr4	fwd	13201905	87.5	1st_peak
AT4G26060	chr4	rev	13214742	46.6	2nd_peak
AT4G26060	chr4	rev	13214753	119.5	1st_peak
AT4G26070	chr4	fwd	13219877	17.6	1st_peak
AT4G26080	chr4	rev	13219962	22.7	8th_peak
AT4G26080	chr4	rev	13219968	27.6	6th_peak
AT4G26080	chr4	rev	13219976	90.7	3rd_peak
AT4G26080	chr4	rev	13219986	199	1st_peak
AT4G26080	chr4	rev	13220015	30.1	5th_peak
AT4G26080	chr4	rev	13220067	22.2	9th_peak
AT4G26080	chr4	rev	13220078	30.9	4th_peak
AT4G26080	chr4	rev	13220087	117.7	2nd_peak
AT4G26080	chr4	rev	13220093	25.3	7th_peak
AT4G26080	chr4	rev	13220109	12	10th_peak
AT4G26090	chr4	fwd	13227823	10	1st_peak
AT4G26100	chr4	rev	13227780	46	2nd_peak
AT4G26100	chr4	rev	13227797	77	1st_peak
AT4G26110	chr4	fwd	13235702	70.6	2nd_peak
AT4G26110	chr4	fwd	13235726	324.9	1st_peak
AT4G26130	chr4	rev	13240099	53.8	2nd_peak
AT4G26130	chr4	rev	13240105	41.2	4th_peak
AT4G26130	chr4	rev	13240137	94.2	1st_peak
AT4G26130	chr4	rev	13240147	41.8	3rd_peak
AT4G26130	chr4	rev	13240224	38	5th_peak
AT4G26130	chr4	rev	13240303	28	6th_peak
AT4G26140	chr4	rev	13243075	18.7	1st_peak
AT4G26150	chr4	fwd	13254902	23	1st_peak
AT4G26160	chr4	fwd	13256732	10	2nd_peak
AT4G26160	chr4	fwd	13256759	136	1st_peak
AT4G26180	chr4	rev	13260071	11.3	1st_peak
AT4G26190	chr4	rev	13262230	14.1	2nd_peak
AT4G26190	chr4	rev	13262241	25.7	1st_peak
AT4G26210	chr4	fwd	13283280	13	4th_peak
AT4G26210	chr4	fwd	13283292	15.6	3rd_peak
AT4G26210	chr4	fwd	13283296	12.4	5th_peak
AT4G26210	chr4	fwd	13283339	51.8	2nd_peak
AT4G26210	chr4	fwd	13283347	57.2	1st_peak
AT4G26220	chr4	fwd	13285259	20.5	3rd_peak
AT4G26220	chr4	fwd	13285279	45	1st_peak
AT4G26220	chr4	fwd	13285297	31.4	2nd_peak
AT4G26220	chr4	fwd	13285326	13.6	4th_peak
AT4G26230	chr4	fwd	13286638	295.2	2nd_peak
AT4G26230	chr4	fwd	13286658	310.3	1st_peak
AT4G26230	chr4	fwd	13286676	286.9	3rd_peak
AT4G26230	chr4	fwd	13286696	124	4th_peak
AT4G26230	chr4	fwd	13286708	19.9	7th_peak
AT4G26230	chr4	fwd	13286732	44	5th_peak
AT4G26230	chr4	fwd	13286757	36.6	6th_peak
AT4G26230	chr4	fwd	13286761	14.4	9th_peak
AT4G26230	chr4	fwd	13286789	16.2	8th_peak
AT4G26240	chr4	rev	13286789	13.2	2nd_peak
AT4G26240	chr4	rev	13286799	58.8	1st_peak
AT4G26270	chr4	rev	13300892	22	1st_peak
AT4G26288	chr4	fwd	13308312	13	1st_peak
AT4G26300	chr4	rev	13308151	14.4	5th_peak
AT4G26300	chr4	rev	13308169	65.2	2nd_peak
AT4G26300	chr4	rev	13308175	101.7	1st_peak
AT4G26300	chr4	rev	13308198	38.5	3rd_peak
AT4G26300	chr4	rev	13308216	23.9	4th_peak
AT4G26310	chr4	rev	13313771	82	1st_peak
AT4G26320	chr4	rev	13317114	31	1st_peak
AT4G26370	chr4	rev	13333743	58	1st_peak
AT4G26370	chr4	rev	13333813	14	3rd_peak
AT4G26370	chr4	rev	13333820	20.9	2nd_peak
AT4G26400	chr4	rev	13344814	51	2nd_peak
AT4G26400	chr4	rev	13344846	148.4	1st_peak
AT4G26400	chr4	rev	13344853	16.2	3rd_peak
AT4G26410	chr4	fwd	13348934	22.2	4th_peak
AT4G26410	chr4	fwd	13348977	60	2nd_peak
AT4G26410	chr4	fwd	13348991	103	1st_peak
AT4G26410	chr4	fwd	13349015	26.4	3rd_peak
AT4G26430	chr4	fwd	13357558	26	1st_peak
AT4G26450	chr4	fwd	13365057	52.5	2nd_peak
AT4G26450	chr4	fwd	13365071	69.4	1st_peak
AT4G26455	chr4	fwd	13367484	59.1	1st_peak
AT4G26455	chr4	fwd	13367493	10	2nd_peak
AT4G26480	chr4	rev	13372395	45.5	3rd_peak
AT4G26480	chr4	rev	13372413	24.6	5th_peak
AT4G26480	chr4	rev	13372433	172	1st_peak
AT4G26480	chr4	rev	13372454	35.6	4th_peak
AT4G26480	chr4	rev	13372479	63	2nd_peak
AT4G26480	chr4	rev	13372490	12.1	6th_peak
AT4G26500	chr4	rev	13382298	72	1st_peak
AT4G26500	chr4	rev	13382317	24.3	2nd_peak
AT4G26500	chr4	rev	13382340	19.9	3rd_peak
AT4G26510	chr4	fwd	13388187	10	4th_peak
AT4G26510	chr4	fwd	13388204	32.5	2nd_peak
AT4G26510	chr4	fwd	13388226	49.4	1st_peak
AT4G26510	chr4	fwd	13388260	12.7	3rd_peak
AT4G26520	chr4	fwd	13390354	16	2nd_peak
AT4G26520	chr4	fwd	13390375	128.6	1st_peak
AT4G26530	chr4	fwd	13392998	15	8th_peak
AT4G26530	chr4	fwd	13393022	32.8	7th_peak
AT4G26530	chr4	fwd	13393032	35.5	6th_peak
AT4G26530	chr4	fwd	13393039	56.3	4th_peak
AT4G26530	chr4	fwd	13393052	49	5th_peak
AT4G26530	chr4	fwd	13393069	64	3rd_peak
AT4G26530	chr4	fwd	13393104	535	1st_peak
AT4G26530	chr4	fwd	13393119	91	2nd_peak
AT4G26540	chr4	rev	13394522	144	1st_peak
AT4G26540	chr4	rev	13394534	17	4th_peak
AT4G26540	chr4	rev	13394546	34	3rd_peak
AT4G26540	chr4	rev	13394594	45.2	2nd_peak
AT4G26550	chr4	rev	13402505	11.9	2nd_peak
AT4G26550	chr4	rev	13402515	32.1	1st_peak
AT4G26555	chr4	rev	13404459	21.6	6th_peak
AT4G26555	chr4	rev	13404472	49.1	4th_peak
AT4G26555	chr4	rev	13404478	33.8	5th_peak
AT4G26555	chr4	rev	13404487	76.9	3rd_peak
AT4G26555	chr4	rev	13404495	117.5	2nd_peak
AT4G26555	chr4	rev	13404507	157.1	1st_peak
AT4G26570	chr4	rev	13408415	13.6	4th_peak
AT4G26570	chr4	rev	13408422	71.7	2nd_peak
AT4G26570	chr4	rev	13408430	39.4	3rd_peak
AT4G26570	chr4	rev	13408449	152.6	1st_peak
AT4G26610	chr4	fwd	13427261	12	4th_peak
AT4G26610	chr4	fwd	13427284	38.9	2nd_peak
AT4G26610	chr4	fwd	13427291	18.1	3rd_peak
AT4G26610	chr4	fwd	13427319	109.3	1st_peak
AT4G26620	chr4	rev	13427412	41	3rd_peak
AT4G26620	chr4	rev	13427442	21.4	6th_peak
AT4G26620	chr4	rev	13427452	63.6	2nd_peak
AT4G26620	chr4	rev	13427473	73.4	1st_peak
AT4G26620	chr4	rev	13427485	29.6	5th_peak
AT4G26620	chr4	rev	13427527	35.8	4th_peak
AT4G26630	chr4	rev	13430519	24.7	6th_peak
AT4G26630	chr4	rev	13430528	274.3	1st_peak
AT4G26630	chr4	rev	13430548	33.2	4th_peak
AT4G26630	chr4	rev	13430552	28.5	5th_peak
AT4G26630	chr4	rev	13430569	69.7	2nd_peak
AT4G26630	chr4	rev	13430579	12.6	8th_peak
AT4G26630	chr4	rev	13430584	20.2	7th_peak
AT4G26630	chr4	rev	13430605	11.7	9th_peak
AT4G26630	chr4	rev	13430631	63	3rd_peak
AT4G26640	chr4	rev	13437072	50.4	1st_peak
AT4G26640	chr4	rev	13437089	16.2	2nd_peak
AT4G26650	chr4	fwd	13447901	12.1	2nd_peak
AT4G26650	chr4	fwd	13448076	11	3rd_peak
AT4G26650	chr4	fwd	13448090	19	1st_peak
AT4G26660	chr4	fwd	13451988	13	1st_peak
AT4G26670	chr4	fwd	13453704	57	1st_peak
AT4G26670	chr4	fwd	13453723	34.5	3rd_peak
AT4G26670	chr4	fwd	13453733	22.5	4th_peak
AT4G26670	chr4	fwd	13453755	12.9	5th_peak
AT4G26670	chr4	fwd	13453761	39.1	2nd_peak
AT4G26690	chr4	rev	13456463	19	2nd_peak
AT4G26690	chr4	rev	13456490	67.9	1st_peak
AT4G26700	chr4	fwd	13467559	12.1	3rd_peak
AT4G26700	chr4	fwd	13467567	22.9	2nd_peak
AT4G26700	chr4	fwd	13467599	196.4	1st_peak
AT4G26710	chr4	fwd	13469833	61	3rd_peak
AT4G26710	chr4	fwd	13469857	45	4th_peak
AT4G26710	chr4	fwd	13469898	20	5th_peak
AT4G26710	chr4	fwd	13469916	282	2nd_peak
AT4G26710	chr4	fwd	13469934	296	1st_peak
AT4G26720	chr4	rev	13470033	20.8	3rd_peak
AT4G26720	chr4	rev	13470072	24.6	2nd_peak
AT4G26720	chr4	rev	13470123	50	1st_peak
AT4G26750	chr4	rev	13475696	51	1st_peak
AT4G26750	chr4	rev	13475712	12.4	2nd_peak
AT4G26750	chr4	rev	13475727	12.3	3rd_peak
AT4G26760	chr4	rev	13478616	25.4	2nd_peak
AT4G26760	chr4	rev	13478639	65	1st_peak
AT4G26760	chr4	rev	13478704	10.6	4th_peak
AT4G26760	chr4	rev	13478720	11	3rd_peak
AT4G26780	chr4	rev	13484843	54.4	1st_peak
AT4G26780	chr4	rev	13484885	13.9	2nd_peak
AT4G26790	chr4	fwd	13489347	17	1st_peak
AT4G26840	chr4	fwd	13498604	12	7th_peak
AT4G26840	chr4	fwd	13498648	12.6	6th_peak
AT4G26840	chr4	fwd	13498658	129.4	3rd_peak
AT4G26840	chr4	fwd	13498677	139.8	2nd_peak
AT4G26840	chr4	fwd	13498683	280.9	1st_peak
AT4G26840	chr4	fwd	13498701	106.8	4th_peak
AT4G26840	chr4	fwd	13498726	65.6	5th_peak
AT4G26850	chr4	rev	13499010	20.3	11th_peak
AT4G26850	chr4	rev	13499032	99.3	5th_peak
AT4G26850	chr4	rev	13499047	218	3rd_peak
AT4G26850	chr4	rev	13499061	711.7	2nd_peak
AT4G26850	chr4	rev	13499081	1050.9	1st_peak
AT4G26850	chr4	rev	13499096	84.8	6th_peak
AT4G26850	chr4	rev	13499126	27.4	10th_peak
AT4G26850	chr4	rev	13499131	57.8	7th_peak
AT4G26850	chr4	rev	13499143	42.8	8th_peak
AT4G26850	chr4	rev	13499154	107	4th_peak
AT4G26850	chr4	rev	13499171	18	12th_peak
AT4G26850	chr4	rev	13499191	31	9th_peak
AT4G26860	chr4	rev	13503086	25.6	6th_peak
AT4G26860	chr4	rev	13503099	37.3	5th_peak
AT4G26860	chr4	rev	13503120	15.4	8th_peak
AT4G26860	chr4	rev	13503138	22.6	7th_peak
AT4G26860	chr4	rev	13503142	56.5	3rd_peak
AT4G26860	chr4	rev	13503152	71.6	1st_peak
AT4G26860	chr4	rev	13503161	64.4	2nd_peak
AT4G26860	chr4	rev	13503210	41	4th_peak
AT4G26870	chr4	fwd	13507800	139.3	1st_peak
AT4G26870	chr4	fwd	13507807	67.2	2nd_peak
AT4G26870	chr4	fwd	13507842	10	3rd_peak
AT4G26900	chr4	fwd	13519815	86	1st_peak
AT4G26900	chr4	fwd	13519849	25	2nd_peak
AT4G26910	chr4	rev	13519845	40.4	3rd_peak
AT4G26910	chr4	rev	13519851	13.7	4th_peak
AT4G26910	chr4	rev	13519857	13	5th_peak
AT4G26910	chr4	rev	13519892	113.9	1st_peak
AT4G26910	chr4	rev	13519898	104.5	2nd_peak
AT4G26940	chr4	rev	13529424	64	2nd_peak
AT4G26940	chr4	rev	13529445	14.6	5th_peak
AT4G26940	chr4	rev	13529460	148.4	1st_peak
AT4G26940	chr4	rev	13529707	15	4th_peak
AT4G26940	chr4	rev	13529715	10.6	7th_peak
AT4G26940	chr4	rev	13529729	23	3rd_peak
AT4G26940	chr4	rev	13529741	11	6th_peak
AT4G26960	chr4	rev	13538806	15	1st_peak
AT4G26965	chr4	fwd	13542395	42	1st_peak
AT4G26970	chr4	fwd	13548495	11	5th_peak
AT4G26970	chr4	fwd	13548576	47.1	2nd_peak
AT4G26970	chr4	fwd	13548593	72.1	1st_peak
AT4G26970	chr4	fwd	13548603	24.3	3rd_peak
AT4G26970	chr4	fwd	13548607	13.9	4th_peak
AT4G26980	chr4	rev	13548554	40.3	1st_peak
AT4G26990	chr4	rev	13550907	19	1st_peak
AT4G27000	chr4	rev	13554647	148.8	2nd_peak
AT4G27000	chr4	rev	13554668	70.1	4th_peak
AT4G27000	chr4	rev	13554696	23.5	6th_peak
AT4G27000	chr4	rev	13554713	70.3	3rd_peak
AT4G27000	chr4	rev	13554728	628.5	1st_peak
AT4G27000	chr4	rev	13554778	23.6	5th_peak
AT4G27020	chr4	rev	13568432	26	1st_peak
AT4G27020	chr4	rev	13568447	17.6	2nd_peak
AT4G27020	chr4	rev	13568451	14	3rd_peak
AT4G27030	chr4	fwd	13572989	26	3rd_peak
AT4G27030	chr4	fwd	13573014	17	6th_peak
AT4G27030	chr4	fwd	13573028	20.2	5th_peak
AT4G27030	chr4	fwd	13573038	60.1	2nd_peak
AT4G27030	chr4	fwd	13573057	21.7	4th_peak
AT4G27030	chr4	fwd	13573066	68.3	1st_peak
AT4G27040	chr4	rev	13572889	76	1st_peak
AT4G27040	chr4	rev	13572905	28	4th_peak
AT4G27040	chr4	rev	13572950	47.1	2nd_peak
AT4G27040	chr4	rev	13572964	20.6	5th_peak
AT4G27040	chr4	rev	13572970	36.4	3rd_peak
AT4G27050	chr4	rev	13575800	28.9	1st_peak
AT4G27060	chr4	rev	13581387	11.2	3rd_peak
AT4G27060	chr4	rev	13581402	19.2	2nd_peak
AT4G27060	chr4	rev	13581411	53.8	1st_peak
AT4G27070	chr4	fwd	13588789	14.1	3rd_peak
AT4G27070	chr4	fwd	13588795	14.5	2nd_peak
AT4G27070	chr4	fwd	13588818	39.1	1st_peak
AT4G27080	chr4	fwd	13593482	189.9	1st_peak
AT4G27080	chr4	fwd	13593504	12	3rd_peak
AT4G27080	chr4	fwd	13593520	17	2nd_peak
AT4G27080	chr4	fwd	13593588	10	4th_peak
AT4G27090	chr4	rev	13593905	31.4	7th_peak
AT4G27090	chr4	rev	13593920	68.7	6th_peak
AT4G27090	chr4	rev	13593928	395	3rd_peak
AT4G27090	chr4	rev	13593969	227.4	4th_peak
AT4G27090	chr4	rev	13593976	643.1	1st_peak
AT4G27090	chr4	rev	13593989	521.1	2nd_peak
AT4G27090	chr4	rev	13594003	143.7	5th_peak
AT4G27090	chr4	rev	13594011	25.7	8th_peak
AT4G27100	chr4	fwd	13598905	16.1	2nd_peak
AT4G27100	chr4	fwd	13598912	21.9	1st_peak
AT4G27120	chr4	rev	13601973	40.9	1st_peak
AT4G27120	chr4	rev	13602030	13.6	3rd_peak
AT4G27120	chr4	rev	13602046	23.4	2nd_peak
AT4G27120	chr4	rev	13602076	11	4th_peak
AT4G27130	chr4	rev	13604557	35.6	5th_peak
AT4G27130	chr4	rev	13604563	32	6th_peak
AT4G27130	chr4	rev	13604584	12	8th_peak
AT4G27130	chr4	rev	13604598	58.4	3rd_peak
AT4G27130	chr4	rev	13604605	120.9	1st_peak
AT4G27130	chr4	rev	13604610	41.3	4th_peak
AT4G27130	chr4	rev	13604617	102.6	2nd_peak
AT4G27130	chr4	rev	13604627	14.8	7th_peak
AT4G27130	chr4	rev	13604646	11	9th_peak
AT4G27180	chr4	rev	13614836	22.8	3rd_peak
AT4G27180	chr4	rev	13614845	15.3	4th_peak
AT4G27180	chr4	rev	13614857	13.7	5th_peak
AT4G27180	chr4	rev	13614869	25	2nd_peak
AT4G27180	chr4	rev	13614879	35.7	1st_peak
AT4G27180	chr4	rev	13614903	13	6th_peak
AT4G27230	chr4	rev	13637342	581.6	1st_peak
AT4G27240	chr4	fwd	13641658	17	1st_peak
AT4G27260	chr4	fwd	13656045	23	3rd_peak
AT4G27260	chr4	fwd	13656061	10.7	8th_peak
AT4G27260	chr4	fwd	13656070	11.3	7th_peak
AT4G27260	chr4	fwd	13656084	413.5	1st_peak
AT4G27260	chr4	fwd	13656103	74.3	2nd_peak
AT4G27260	chr4	fwd	13656115	18.2	4th_peak
AT4G27260	chr4	fwd	13656152	13.4	6th_peak
AT4G27260	chr4	fwd	13656188	17	5th_peak
AT4G27270	chr4	rev	13661332	30.2	1st_peak
AT4G27280	chr4	rev	13663594	16.7	6th_peak
AT4G27280	chr4	rev	13663601	181.3	1st_peak
AT4G27280	chr4	rev	13663619	11.6	7th_peak
AT4G27280	chr4	rev	13663637	100	3rd_peak
AT4G27280	chr4	rev	13663642	131.7	2nd_peak
AT4G27280	chr4	rev	13663649	65.9	4th_peak
AT4G27280	chr4	rev	13663669	32	5th_peak
AT4G27280	chr4	rev	13663678	10.3	8th_peak
AT4G27300	chr4	rev	13669202	297.1	1st_peak
AT4G27300	chr4	rev	13669212	22.6	4th_peak
AT4G27300	chr4	rev	13669222	27.4	3rd_peak
AT4G27300	chr4	rev	13669268	58	2nd_peak
AT4G27310	chr4	fwd	13676797	16.8	4th_peak
